correlation_sigma_inverse_bohr,exchange_sigma_inverse_bohr,is_geometry_derived_default,vbm_ev,cbm_ev,indirect_gap_ev,vbm_kpoint_index,cbm_kpoint_index,wall_time_seconds
0.3,0.4589566744615371,False,13.614165209542861,23.842309391555734,10.228144182012873,0,0,31.660618869122118
0.4,0.4589566744615371,False,14.035579535002007,23.37480754354058,9.339228008538573,0,0,30.812673415988684
0.4589566744615371,0.4589566744615371,True,14.176749476464185,23.21922626194824,9.042476785484055,0,0,32.74751449096948
0.6,0.4589566744615371,False,14.361547911300448,23.016104263122312,8.654556351821864,0,0,31.676019328646362
0.7,0.4589566744615371,False,14.430168833665187,22.940791247440032,8.510622413774845,0,0,33.784730926156044
