correlation_sigma_inverse_bohr,exchange_sigma_inverse_bohr,is_geometry_derived_default,vbm_ev,cbm_ev,indirect_gap_ev,vbm_kpoint_index,cbm_kpoint_index,wall_time_seconds
0.18089485733769511,0.30149142889615854,False,7.2241635024654265,9.395823568625211,2.1716600661597845,0,3,523.0270544039086
0.24119314311692686,0.30149142889615854,False,7.56802061807252,9.03036645161252,1.4623458335400006,0,6,498.01559125306085
0.30149142889615854,0.30149142889615854,True,7.753264063229511,8.829190497029057,1.0759264337995456,0,5,595.1621541976929
0.36178971467539023,0.30149142889615854,False,7.854714594451808,8.726356370143462,0.8716417756916535,0,5,576.057435491588
0.4220880004546219,0.30149142889615854,False,7.915521534292094,8.664232948445525,0.7487114141534308,0,5,513.2319245003164
